0,15:30:59,466
0,15:31:19,451
1,15:31:40,463
1,15:32:01,453
2,15:32:22,512
2,15:32:42,563
3,15:33:03,569
4,15:33:24,586
4,15:33:45,588
5,15:34:06,567
5,15:34:27,562
6,15:34:48,565
7,15:35:08,570
7,15:35:29,575
8,15:35:50,571
8,15:36:11,575
9,15:36:32,582
9,15:36:53,559
10,15:37:13,569
11,15:37:34,553
11,15:37:55,558
12,15:38:16,561
12,15:38:37,543
13,15:38:58,544
14,15:39:18,560
14,15:39:39,550
15,15:40:00,562
15,15:40:21,552
16,15:40:42,544
17,15:41:03,530
17,15:41:23,447
18,15:41:44,402
18,15:42:05,331
19,15:42:26,287
20,15:42:47,273
1,15:43:29,231
2,15:43:49,218
3,15:44:10,217
4,15:44:31,207
5,15:44:52,211
6,15:45:13,207
7,15:45:34,206
8,15:45:54,217
9,15:46:15,202
10,15:46:36,198
11,15:46:57,197
12,15:47:18,194
13,15:47:39,192
14,15:47:59,189
15,15:48:20,190
16,15:48:41,188
17,15:49:02,187
18,15:49:23,189
19,15:49:44,189
20,15:50:04,193
21,15:50:25,190
22,15:50:46,188
23,15:51:07,193
24,15:51:28,190
25,15:51:49,180
26,15:52:09,179
27,15:52:30,174
28,15:52:51,190
29,15:53:12,173
30,15:53:33,174
31,15:53:54,180
32,15:54:15,169
33,15:54:35,172
34,15:54:56,164
35,15:55:17,179
36,15:55:38,167
37,15:55:59,165
38,15:56:20,42752
39,15:56:40,175
40,15:57:01,166
41,15:57:22,166
42,15:57:43,159
43,15:58:04,165
44,15:58:25,167
45,15:58:46,40960
46,15:59:06,161
47,15:59:27,159
48,15:59:48,159
49,16:00:09,168
50,16:00:30,143
51,16:00:51,151
52,16:01:11,147
53,16:01:32,145
54,16:01:53,158
55,16:02:14,160
56,16:02:35,140
57,16:02:56,136
58,16:03:16,159
59,16:03:37,142
60,16:03:58,142
61,16:04:19,138
62,16:04:40,146
63,16:05:01,137
64,16:05:22,141
65,16:05:42,144
66,16:06:03,143
67,16:06:24,138
68,16:06:45,144
69,16:07:06,140
70,16:07:27,130
71,16:07:47,140
72,16:08:08,142
73,16:08:29,142
74,16:08:50,148
75,16:09:11,143
76,16:09:32,136
77,16:09:52,128
78,16:10:13,131
79,16:10:34,143
80,16:10:55,134
81,16:11:16,126
82,16:11:37,125
83,16:11:57,126
84,16:12:18,136
85,16:12:39,120
86,16:13:00,126
87,16:13:21,127
88,16:13:42,128
89,16:14:03,131
90,16:14:23,123
91,16:14:44,115
92,16:15:05,125
93,16:15:26,127
94,16:15:47,117
95,16:16:08,126
96,16:16:28,124
97,16:16:49,115
98,16:17:10,117
99,16:17:31,122
100,16:17:52,122
101,16:18:13,114
102,16:18:33,120
103,16:18:54,121
104,16:19:15,127
105,16:19:36,124
106,16:19:57,115
107,16:20:18,112
108,16:20:38,112
109,16:20:59,111
110,16:21:20,121
111,16:21:41,111
112,16:22:01,114
113,16:22:22,117
114,16:22:43,106
115,16:23:04,102
116,16:23:25,112
117,16:23:46,96
118,16:24:07,113
119,16:24:27,107
120,16:24:48,103
121,16:25:09,107
122,16:25:30,112
123,16:25:51,101
124,16:26:12,109
125,16:26:32,108
126,16:26:53,115
127,16:27:14,106
128,16:27:35,114
129,16:27:56,110
130,16:28:17,108
131,16:28:37,101
132,16:28:58,110
133,16:29:19,101
134,16:29:40,112
135,16:30:01,99
136,16:30:22,105
137,16:30:42,102
138,16:31:03,103
139,16:31:24,96
140,16:31:45,108
141,16:32:06,99
142,16:32:27,98
143,16:32:47,103
144,16:33:08,101
145,16:33:29,93
146,16:33:50,100
147,16:34:11,90
148,16:34:32,104
149,16:34:52,103
150,16:35:13,91
151,16:35:34,96
152,16:35:55,103
153,16:36:16,98
154,16:36:37,107
155,16:36:57,89
156,16:37:18,93
157,16:37:39,92
158,16:38:00,89
159,16:38:21,98
160,16:38:42,95
161,16:39:03,87
162,16:39:23,91
163,16:39:44,98
164,16:40:05,87
165,16:40:26,87
166,16:40:47,89
167,16:41:08,90
168,16:41:28,99
169,16:41:49,96
170,16:42:10,86
171,16:42:31,83
172,16:42:52,89
173,16:43:13,86
174,16:43:33,83
175,16:43:54,98
176,16:44:15,89
177,16:44:36,86
178,16:44:57,20992
179,16:45:18,90
180,16:45:39,94
181,16:45:59,80
182,16:46:20,85
183,16:46:41,86
184,16:47:02,87
185,16:47:23,95
186,16:47:44,79
187,16:48:04,91
188,16:48:25,77
189,16:48:46,92
190,16:49:07,93
191,16:49:28,21760
192,16:49:49,83
193,16:50:10,78
